ODF2	0.0013605442176870747
MASTL	0.005442176870748299
STOM	0.0013605442176870747
FAM173B	0.005442176870748299
ACSS1	0.0013605442176870747
BPHL	0.005442176870748299
EFHA1	0.005442176870748299
EXT1	0.012244897959183673
THBS3	0.0013605442176870747
HDAC3	0.0013605442176870747
CREBRF	0.0013605442176870747
RNF126	0.0013605442176870747
PSMC5	0.0013605442176870747
ARL2BP	0.005442176870748299
POLE4	0.0013605442176870747
KHDC1	0.0013605442176870747
CDKN2AIP	0.005442176870748299
GON4L	0.0013605442176870747
GPR171	0.0013605442176870747
GTPBP3	0.005442176870748299
COQ2	0.0013605442176870747
NOL8	0.0013605442176870747
SCLT1	0.0013605442176870747
GANAB	0.0013605442176870747
IFT88	0.012244897959183673
NOMO2	0.005442176870748299
RGS3	0.0013605442176870747
SRFBP1	0.005442176870748299
METTL1	0.0013605442176870747
GPT2	0.0013605442176870747
MAVS	0.0013605442176870747
CCDC104	0.0013605442176870747
SNX30	0.0013605442176870747
FOXP4	0.0013605442176870747
CEP78	0.0013605442176870747
RABEPK	0.012244897959183673
SVOP	0.0013605442176870747
SERF1A	0.0013605442176870747
FLJ35220	0.0013605442176870747
CHMP5	0.005442176870748299
C19ORF44	0.0013605442176870747
FSTL1	0.005442176870748299
RABGEF1	0.0013605442176870747
ANKRD20A1	0.0013605442176870747
SLC35B3	0.0013605442176870747
MYCN	0.0013605442176870747
LRCH3	0.0013605442176870747
NUDT5	0.005442176870748299
RP2	0.0013605442176870747
PLK1	0.0013605442176870747
TBC1D15	0.0013605442176870747
DCTN4	0.0013605442176870747
PAM	0.0013605442176870747
MPPED2	0.0013605442176870747
CALCOCO2	0.005442176870748299
RCC2	0.0013605442176870747
PANX1	0.0013605442176870747
POTEI	0.034013605442176874
NAP1L3	0.0013605442176870747
BIVM	0.0013605442176870747
CLUAP1	0.0013605442176870747
MTX3	0.005442176870748299
PRPF39	0.04897959183673469
DIRC2	0.0013605442176870747
PPP1R37	0.0013605442176870747
NBPF9	0.012244897959183673
AK3	0.005442176870748299
SLC35F6	0.0013605442176870747
ATF1	0.0013605442176870747
MDM2	0.005442176870748299
GLRX	0.0013605442176870747
NUMB	0.0013605442176870747
PDRG1	0.0013605442176870747
RAD1	0.005442176870748299
FLRT2	0.021768707482993196
LAMTOR4	0.0013605442176870747
EED	0.0013605442176870747
KIAA1524	0.0013605442176870747
CAMK1	0.0013605442176870747
GRPEL2	0.012244897959183673
SAT1	0.0013605442176870747
C3ORF19	0.0013605442176870747
CC2D1A	0.005442176870748299
CP110	0.0013605442176870747
GRIP1	0.0013605442176870747
MED30	0.005442176870748299
PLGLB1	0.0013605442176870747
RACGAP1	0.0013605442176870747
SMARCA4	0.034013605442176874
ING3	0.0013605442176870747
AARS	0.0013605442176870747
SCNM1	0.0013605442176870747
ERO1L	0.005442176870748299
MAT2A	0.005442176870748299
C3ORF17	0.0013605442176870747
PRKAB1	0.005442176870748299
RNF139	0.005442176870748299
TACC2	0.005442176870748299
NAP1L4	0.0013605442176870747
NAPA	0.012244897959183673
DDX19A	0.0013605442176870747
CDC42BPB	0.0013605442176870747
ATP11C	0.0013605442176870747
RALBP1	0.0013605442176870747
CPNE3	0.0013605442176870747
TANC2	0.021768707482993196
NEU1	0.0013605442176870747
GMFB	0.0013605442176870747
JARID2	0.034013605442176874
C3ORF37	0.012244897959183673
IGSF8	0.0013605442176870747
MAPK3	0.0013605442176870747
NUP98	0.0013605442176870747
ST6GAL1	0.005442176870748299
PDDC1	0.005442176870748299
SNN	0.012244897959183673
PINLYP	0.0013605442176870747
GPS1	0.021768707482993196
NHS	0.0013605442176870747
AKAP13	0.0013605442176870747
IDH3A	0.005442176870748299
CCS	0.0013605442176870747
POLR2D	0.0013605442176870747
CFL1	0.0013605442176870747
PDHA1	0.0013605442176870747
HCN3	0.005442176870748299
SMC5	0.0013605442176870747
PDE10A	0.0013605442176870747
GRIN2B	0.0013605442176870747
ENTPD1	0.005442176870748299
EGLN3	0.0013605442176870747
TIAL1	0.0013605442176870747
EDC3	0.0013605442176870747
POLR2I	0.005442176870748299
PSRC1	0.0013605442176870747
SUCLG2	0.0013605442176870747
MRPS18C	0.005442176870748299
HEXA	0.0013605442176870747
GGA2	0.005442176870748299
NUP153	0.0013605442176870747
ADAL	0.005442176870748299
CXORF39	0.0013605442176870747
PIN1	0.0013605442176870747
DPH2	0.0013605442176870747
STX17	0.012244897959183673
DNAJB12	0.005442176870748299
DDR1	0.0013605442176870747
CCBL2	0.0013605442176870747
KIF22	0.0013605442176870747
SNRPG	0.0013605442176870747
ITSN2	0.0013605442176870747
GAB2	0.0013605442176870747
C12orf45	0.0013605442176870747
DCUN1D5	0.0013605442176870747
OIP5	0.005442176870748299
MPHOSPH9	0.005442176870748299
CXCR5	0.0013605442176870747
RBBP5	0.0013605442176870747
MYC	0.0013605442176870747
FBXO11	0.04897959183673469
DENND1A	0.0013605442176870747
ARSK	0.0013605442176870747
NUDT10	0.005442176870748299
CNTN3	0.0013605442176870747
MTRNR2L8	0.012244897959183673
CHCHD5	0.005442176870748299
MED15	0.012244897959183673
NUFIP2	0.0013605442176870747
RBBP8	0.0013605442176870747
BAI3	0.005442176870748299
SPAST	0.021768707482993196
CDCA4	0.0013605442176870747
HDAC6	0.012244897959183673
