PIGT	0.0006046863189720333
C14ORF153	0.002418745275888133
HELZ	0.0006046863189720333
RPUSD4	0.005442176870748299
CDK11B	0.002418745275888133
PELI1	0.0006046863189720333
C5orf28	0.0006046863189720333
ICA1L	0.0006046863189720333
GTF2A1	0.0006046863189720333
MALT1	0.0006046863189720333
ATG7	0.0006046863189720333
AMOTL1	0.02962962962962963
HKIAA0174H3B	0.0006046863189720333
EPHB1	0.0006046863189720333
RALB	0.002418745275888133
GEN1	0.0006046863189720333
FOXP1	0.021768707482993196
PWP1	0.0006046863189720333
DCK	0.0006046863189720333
GRIN2B	0.0006046863189720333
CFAP58	0.0006046863189720333
NLGN2	0.0006046863189720333
IP6K1	0.0006046863189720333
FBXO33	0.0006046863189720333
CHD2	0.021768707482993196
CALCOCO2	0.002418745275888133
RBP1	0.002418745275888133
SENP2	0.002418745275888133
FBN2	0.0006046863189720333
TAF2	0.0006046863189720333
PCSK2	0.0006046863189720333
PGGT1B	0.0006046863189720333
MAP9	0.0006046863189720333
PIK3C3	0.0006046863189720333
SLC22A17	0.0006046863189720333
PPP2R4	0.002418745275888133
KCMF1	0.002418745275888133
RAB11FIP2	0.002418745275888133
BAP1	0.009674981103552532
TBCCD1	0.005442176870748299
DAP	0.0006046863189720333
STX10	0.0006046863189720333
CCDC6	0.0006046863189720333
SUZ12	0.0006046863189720333
IGF2BP3	0.0006046863189720333
C5ORF22	0.009674981103552532
KIAA0174	0.0006046863189720333
LPPR4	0.0006046863189720333
SLC25A17	0.002418745275888133
SCRG1	0.005442176870748299
LSM10	0.002418745275888133
CADPS	0.0006046863189720333
STK38	0.002418745275888133
MRPS11	0.0006046863189720333
CEP250	0.005442176870748299
RNF34	0.0006046863189720333
CXXC5	0.0006046863189720333
ARHGEF10L	0.002418745275888133
RBM17	0.0006046863189720333
SOX12	0.0006046863189720333
DGCR8	0.0006046863189720333
ARL1	0.0006046863189720333
CTTNBP2NL	0.002418745275888133
CHGA	0.002418745275888133
CDK8	0.0006046863189720333
GLS	0.0006046863189720333
PREB	0.002418745275888133
CTTNBP2	0.015117157974300832
HNRNPUL2-BSCL2	0.0006046863189720333
TAGLN3	0.0006046863189720333
HERPUD1	0.0006046863189720333
GALT	0.0006046863189720333
CNTFR	0.0006046863189720333
MCL1	0.002418745275888133
SCAP	0.0006046863189720333
CENPH	0.002418745275888133
PLCXD1	0.0006046863189720333
NAPEPLD	0.0006046863189720333
AHCY	0.0006046863189720333
POTEE	0.002418745275888133
TCF4	0.009674981103552532
DPY30	0.0006046863189720333
ADAT2	0.002418745275888133
CUTC	0.0006046863189720333
C9ORF93	0.002418745275888133
RAP1B	0.0006046863189720333
STRADB	0.0006046863189720333
PDXK	0.002418745275888133
EIF2AK1	0.005442176870748299
METTL8	0.005442176870748299
CDK6	0.0006046863189720333
PANK2	0.0006046863189720333
C12orf45	0.0006046863189720333
GPN3	0.002418745275888133
ROCK2	0.0006046863189720333
POLR3B	0.0006046863189720333
MAN2B1	0.0006046863189720333
DNAJC24	0.0006046863189720333
C17ORF81	0.002418745275888133
KMT2D	0.0006046863189720333
DCAF10	0.002418745275888133
PIGH	0.002418745275888133
PLIN3	0.002418745275888133
FHOD3	0.002418745275888133
PARL	0.0006046863189720333
AVL9	0.002418745275888133
SIRT1	0.005442176870748299
HYI	0.002418745275888133
PARD3	0.0006046863189720333
MSH6	0.0006046863189720333
BCL2L11	0.0006046863189720333
LRRC20	0.002418745275888133
EMC8	0.005442176870748299
RNF38	0.021768707482993196
SIK2	0.0006046863189720333
CCDC34	0.0006046863189720333
CUEDC2	0.002418745275888133
KARS	0.0006046863189720333
CUL2	0.0006046863189720333
MRPL2	0.002418745275888133
NFATC2IP	0.015117157974300832
DNAJC11	0.0006046863189720333
SCARA3	0.002418745275888133
FNDC3A	0.002418745275888133
GNB5	0.005442176870748299
CAB39	0.0006046863189720333
NBPF12	0.0006046863189720333
IQCE	0.0006046863189720333
MTMR4	0.0006046863189720333
PRDX4	0.002418745275888133
RGPD8	0.0006046863189720333
EFTUD1	0.0006046863189720333
SACM1L	0.0006046863189720333
RRAGC	0.0006046863189720333
GDAP2	0.005442176870748299
CDK2AP2	0.0006046863189720333
CELF3	0.0006046863189720333
IPPK	0.0006046863189720333
GATS	0.0006046863189720333
EIF3G	0.005442176870748299
SNRNP70	0.009674981103552532
PIN1	0.0006046863189720333
CDK2	0.0006046863189720333
SMIM20	0.0006046863189720333
DYNLL1	0.002418745275888133
DKK3	0.0006046863189720333
PDE6D	0.0006046863189720333
SNX17	0.002418745275888133
GSS	0.005442176870748299
NUDT6	0.0006046863189720333
ABCA1	0.002418745275888133
RFX3	0.002418745275888133
KIAA0232	0.005442176870748299
RANGRF	0.002418745275888133
NEUROG2	0.0006046863189720333
FAM76B	0.002418745275888133
PAPD4	0.002418745275888133
FAM40A	0.021768707482993196
KRIT1	0.002418745275888133
PLK4	0.0006046863189720333
TCTN2	0.0006046863189720333
GOLGA6L9	0.0006046863189720333
GNB2	0.002418745275888133
NUP62CL	0.0006046863189720333
COPB2	0.0006046863189720333
ABAT	0.0006046863189720333
KBTBD6	0.0006046863189720333
MKRN1	0.005442176870748299
CALU	0.0006046863189720333
TIMM22	0.002418745275888133
PYGO2	0.0006046863189720333
SLC25A11	0.002418745275888133
GSTO1	0.0006046863189720333
COQ6	0.0006046863189720333
IGF2R	0.0006046863189720333
CAPN7	0.002418745275888133
C5ORF51	0.0006046863189720333
ODF2	0.0006046863189720333
IQCJ-SCHIP1	0.0006046863189720333
APH1A	0.005442176870748299
